worker_id,zone_id,vehicle_type,season,recent_disruption_rate,order_volatility,rainfall_mm,temp_c,aqi,risk_score,premium_inr
2187,Bengaluru_Urban,car,Monsoon,0.078,0.315,15.08,23.3,88.0,0.247,29.79
2188,Bengaluru_Urban,two_wheeler,Summer,0.168,0.416,4.42,28.6,142.0,0.251,20.05
2189,Chennai_Urban,two_wheeler,Monsoon,0.205,0.234,19.66,34.2,88.0,0.287,21.48
2190,Delhi_South,two_wheeler,Winter,0.6,0.335,0.0,10.3,304.0,0.349,23.96
2191,Bengaluru_Urban,three_wheeler,Winter,0.135,0.133,2.25,28.9,107.0,0.176,20.45
2192,Delhi_South,car,Normal,0.188,0.114,0.0,25.4,158.0,0.179,25.75
2193,Chennai_Urban,car,Monsoon,0.43,0.49,20.84,33.2,119.0,0.41,39.62
2194,Bengaluru_Urban,three_wheeler,Normal,0.199,0.288,1.59,25.5,85.0,0.224,22.74
2195,Delhi_South,two_wheeler,Normal,0.153,0.118,0.0,30.0,247.0,0.169,16.78
2196,Delhi_North,three_wheeler,Summer,0.051,0.111,1.09,40.1,50.0,0.142,18.81
2197,Delhi_North,car,Monsoon,0.141,0.391,10.29,35.4,50.0,0.262,30.7
2198,Delhi_North,two_wheeler,Normal,0.389,0.426,0.0,27.4,178.0,0.302,22.08
2199,Chennai_Urban,two_wheeler,Summer,0.504,0.437,5.6,28.6,98.0,0.361,24.45
2200,Bengaluru_Urban,car,Summer,0.448,0.366,2.96,27.0,82.0,0.319,34.16
2201,Bengaluru_Urban,three_wheeler,Normal,0.032,0.832,8.63,26.4,79.0,0.31,26.9
2202,Chennai_Urban,car,Monsoon,0.553,0.124,37.34,33.8,109.0,0.44,41.4
2203,Delhi_South,two_wheeler,Summer,0.194,0.264,2.98,39.6,50.0,0.223,18.91
2204,Chennai_Urban,two_wheeler,Winter,0.144,0.311,0.49,27.6,65.0,0.208,18.3
2205,Delhi_North,car,Winter,0.041,0.099,0.0,12.3,453.0,0.209,27.53
2206,Delhi_South,three_wheeler,Winter,0.451,0.429,0.0,17.2,411.0,0.376,30.07
2207,Delhi_South,three_wheeler,Summer,0.355,0.533,8.6,44.1,50.0,0.39,30.71
2208,Delhi_South,three_wheeler,Normal,0.069,0.747,0.0,31.3,248.0,0.27,24.97
2209,Chennai_Urban,two_wheeler,Winter,0.355,0.035,7.0,25.4,74.0,0.242,19.66
2210,Delhi_North,three_wheeler,Monsoon,0.13,0.277,16.95,28.8,50.0,0.262,24.59
2211,Delhi_South,two_wheeler,Winter,0.161,0.33,0.0,11.3,293.0,0.215,18.58
2212,Delhi_North,car,Winter,0.422,0.193,0.0,14.5,422.0,0.326,34.58
2213,Delhi_North,three_wheeler,Winter,0.292,0.31,0.0,5.2,304.0,0.252,24.09
2214,Bengaluru_Urban,two_wheeler,Summer,0.313,0.251,0.7,26.5,68.0,0.247,19.87
2215,Chennai_Urban,car,Normal,0.365,0.484,2.88,31.5,102.0,0.318,34.07
2216,Delhi_North,car,Summer,0.104,0.815,0.3,37.0,50.0,0.295,32.71
2217,Chennai_Urban,car,Normal,0.116,0.219,1.96,29.6,55.0,0.186,26.19
2218,Delhi_North,three_wheeler,Normal,0.416,0.506,0.0,22.9,193.0,0.326,27.65
2219,Delhi_South,three_wheeler,Monsoon,0.162,0.2,18.64,28.8,50.0,0.263,24.63
2220,Bengaluru_Urban,three_wheeler,Summer,0.389,0.278,8.94,28.4,80.0,0.308,26.8
2221,Delhi_South,car,Winter,0.258,0.382,0.0,14.7,342.0,0.274,31.47
2222,Delhi_North,two_wheeler,Summer,0.293,0.203,1.51,45.3,50.0,0.3,21.99
2223,Delhi_North,two_wheeler,Normal,0.181,0.14,0.0,24.2,211.0,0.182,17.29
2224,Bengaluru_Urban,car,Winter,0.238,0.531,3.83,21.0,127.0,0.293,32.57
2225,Bengaluru_Urban,car,Winter,0.353,0.132,3.33,26.6,82.0,0.246,29.75
2226,Chennai_Urban,two_wheeler,Winter,0.128,0.271,10.89,34.6,54.0,0.236,19.45
2227,Bengaluru_Urban,car,Winter,0.421,0.325,11.88,29.7,74.0,0.339,35.33
2228,Delhi_South,three_wheeler,Winter,0.15,0.218,0.0,19.6,316.0,0.196,21.43
2229,Delhi_North,car,Winter,0.019,0.198,0.0,17.5,302.0,0.146,23.78
2230,Delhi_South,two_wheeler,Normal,0.14,0.514,0.0,26.5,185.0,0.245,19.79
2231,Chennai_Urban,car,Monsoon,0.446,0.358,107.8,28.6,90.0,0.705,57.33
2232,Delhi_South,two_wheeler,Monsoon,0.22,0.358,17.06,37.6,50.0,0.306,22.24
2233,Delhi_South,car,Winter,0.097,0.061,0.0,12.9,496.0,0.239,29.34
2234,Delhi_South,two_wheeler,Summer,0.114,0.249,1.82,39.3,50.0,0.191,17.65
2235,Bengaluru_Urban,two_wheeler,Winter,0.264,0.045,1.08,23.1,126.0,0.192,17.7
2236,Delhi_South,car,Normal,0.621,0.11,0.0,22.6,197.0,0.308,33.49
2237,Bengaluru_Urban,three_wheeler,Summer,0.413,0.34,6.08,29.4,135.0,0.316,27.18
2238,Chennai_Urban,three_wheeler,Winter,0.621,0.33,2.19,32.8,119.0,0.361,29.32
2239,Bengaluru_Urban,three_wheeler,Monsoon,0.247,0.317,40.35,28.4,149.0,0.399,31.14
2240,Chennai_Urban,three_wheeler,Winter,0.25,0.354,6.17,30.1,71.0,0.271,24.99
2241,Bengaluru_Urban,two_wheeler,Summer,0.254,0.215,17.6,24.9,85.0,0.29,21.58
2242,Delhi_South,two_wheeler,Summer,0.425,0.197,3.02,46.4,50.0,0.367,24.7
2243,Delhi_South,car,Normal,0.469,0.41,0.0,27.3,227.0,0.323,34.36
2244,Delhi_South,three_wheeler,Normal,0.239,0.264,0.0,24.2,204.0,0.225,22.78
2245,Delhi_South,two_wheeler,Monsoon,0.599,0.37,46.68,36.4,50.0,0.54,31.61
2246,Bengaluru_Urban,car,Winter,0.598,0.502,16.68,25.0,61.0,0.446,41.79
2247,Chennai_Urban,three_wheeler,Summer,0.156,0.133,6.31,25.2,49.0,0.199,21.53
2248,Chennai_Urban,car,Monsoon,0.156,0.245,42.86,33.1,55.0,0.367,37.04
2249,Bengaluru_Urban,two_wheeler,Winter,0.185,0.351,6.28,25.1,97.0,0.251,20.03
2250,Delhi_North,two_wheeler,Monsoon,0.187,0.136,12.62,29.9,50.0,0.234,19.35
2251,Delhi_South,car,Winter,0.138,0.365,0.0,5.3,265.0,0.214,27.87
2252,Bengaluru_Urban,two_wheeler,Monsoon,0.158,0.502,40.78,24.3,105.0,0.411,26.44
2253,Delhi_North,three_wheeler,Normal,0.204,0.591,0.0,29.2,153.0,0.28,25.42
2254,Delhi_North,three_wheeler,Summer,0.393,0.221,0.13,37.6,50.0,0.263,24.6
2255,Delhi_North,three_wheeler,Winter,0.857,0.506,0.0,18.2,395.0,0.506,36.28
2256,Bengaluru_Urban,two_wheeler,Normal,0.522,0.058,14.51,22.1,79.0,0.326,23.05
2257,Chennai_Urban,two_wheeler,Summer,0.334,0.055,1.47,34.7,79.0,0.217,18.68
2258,Bengaluru_Urban,two_wheeler,Monsoon,0.066,0.068,16.29,23.4,101.0,0.199,17.94
2259,Bengaluru_Urban,two_wheeler,Winter,0.046,0.436,4.33,24.3,126.0,0.218,18.74
2260,Chennai_Urban,three_wheeler,Winter,0.606,0.12,22.44,28.6,88.0,0.396,30.99
2261,Chennai_Urban,car,Monsoon,0.27,0.311,35.46,31.8,107.0,0.385,38.11
2262,Chennai_Urban,car,Monsoon,0.354,0.334,21.78,26.2,56.0,0.36,36.61
2263,Chennai_Urban,car,Monsoon,0.137,0.248,21.78,29.7,111.0,0.278,31.66
2264,Delhi_South,three_wheeler,Normal,0.321,0.393,0.0,22.1,192.0,0.275,25.19
2265,Chennai_Urban,car,Winter,0.122,0.214,3.93,27.6,99.0,0.195,26.71
2266,Delhi_South,car,Summer,0.363,0.26,5.08,46.8,50.0,0.377,37.63
2267,Bengaluru_Urban,car,Monsoon,0.734,0.349,13.82,25.0,84.0,0.445,41.71
2268,Delhi_North,three_wheeler,Monsoon,0.306,0.106,190.77,29.4,50.0,0.613,41.42
2269,Delhi_North,car,Summer,0.311,0.125,2.52,42.7,50.0,0.242,29.53
2270,Delhi_South,two_wheeler,Monsoon,0.04,0.598,27.7,32.1,50.0,0.342,23.69
2271,Delhi_North,two_wheeler,Monsoon,0.26,0.396,40.54,35.0,50.0,0.419,26.77
2272,Delhi_South,two_wheeler,Summer,0.252,0.149,3.86,43.7,50.0,0.254,20.18
2273,Delhi_North,car,Summer,0.226,0.297,0.58,43.9,50.0,0.267,31.03
2274,Delhi_North,car,Normal,0.513,0.287,0.0,27.0,170.0,0.311,33.69
2275,Delhi_North,two_wheeler,Monsoon,0.231,0.585,53.52,30.7,50.0,0.5,30.02
2276,Delhi_South,two_wheeler,Normal,0.284,0.668,0.0,28.5,245.0,0.319,22.75
2277,Delhi_North,two_wheeler,Monsoon,0.402,0.187,30.79,29.6,50.0,0.381,25.24
2278,Chennai_Urban,car,Monsoon,0.221,0.652,88.4,25.8,78.0,0.65,54.03
2279,Chennai_Urban,car,Normal,0.149,0.264,0.53,27.4,95.0,0.2,26.98
2280,Bengaluru_Urban,two_wheeler,Monsoon,0.308,0.25,17.45,20.4,117.0,0.312,22.49
2281,Chennai_Urban,three_wheeler,Summer,0.32,0.303,1.28,28.4,91.0,0.262,24.57
2282,Delhi_South,three_wheeler,Winter,0.188,0.034,0.0,12.0,264.0,0.163,19.83
2283,Delhi_South,two_wheeler,Monsoon,0.266,0.191,40.9,35.7,50.0,0.382,25.26
2284,Bengaluru_Urban,two_wheeler,Winter,0.049,0.318,7.52,25.1,69.0,0.208,18.33
2285,Delhi_North,car,Winter,0.606,0.68,0.0,9.1,317.0,0.426,40.59
2286,Delhi_South,car,Monsoon,0.373,0.379,57.08,35.0,50.0,0.516,45.95
2287,Chennai_Urban,two_wheeler,Monsoon,0.552,0.309,27.19,29.5,64.0,0.436,27.45
2288,Bengaluru_Urban,car,Summer,0.478,0.421,3.17,27.1,79.0,0.34,35.42
2289,Delhi_North,three_wheeler,Normal,0.146,0.191,0.0,26.2,201.0,0.182,20.73
2290,Delhi_North,car,Monsoon,0.482,0.233,73.21,36.2,50.0,0.584,50.04
2291,Delhi_North,three_wheeler,Summer,0.465,0.13,2.88,45.3,50.0,0.344,28.51
2292,Chennai_Urban,three_wheeler,Normal,0.205,0.645,24.62,34.4,117.0,0.389,30.67
2293,Delhi_South,three_wheeler,Normal,0.053,0.178,0.0,23.0,196.0,0.151,19.27
2294,Delhi_South,three_wheeler,Summer,0.491,0.62,0.63,45.4,50.0,0.442,33.19
2295,Chennai_Urban,two_wheeler,Monsoon,0.326,0.273,71.41,31.7,86.0,0.538,31.53
2296,Bengaluru_Urban,two_wheeler,Normal,0.323,0.484,3.6,26.1,125.0,0.308,22.33
2297,Delhi_South,car,Normal,0.602,0.133,0.0,29.0,239.0,0.307,33.44
2298,Bengaluru_Urban,car,Normal,0.263,0.33,36.49,23.9,98.0,0.391,38.45
2299,Delhi_North,car,Monsoon,0.304,0.404,35.99,37.9,50.0,0.416,39.96
2300,Bengaluru_Urban,three_wheeler,Normal,0.352,0.247,17.84,20.5,73.0,0.326,27.66
2301,Chennai_Urban,three_wheeler,Normal,0.477,0.202,3.72,32.0,107.0,0.298,26.32
2302,Chennai_Urban,two_wheeler,Winter,0.154,0.38,4.87,27.3,41.0,0.242,19.66
2303,Delhi_North,two_wheeler,Summer,0.198,0.449,0.17,36.8,50.0,0.25,19.99
2304,Delhi_North,car,Monsoon,0.223,0.184,32.02,28.4,50.0,0.332,34.9
2305,Delhi_South,car,Summer,0.339,0.574,4.56,41.1,50.0,0.335,35.09
2306,Delhi_South,three_wheeler,Normal,0.432,0.736,0.0,27.3,218.0,0.377,30.09
2307,Bengaluru_Urban,car,Monsoon,0.114,0.203,14.9,23.2,125.0,0.234,29.07
2308,Chennai_Urban,car,Summer,0.399,0.176,1.94,28.6,95.0,0.263,30.76
2309,Delhi_South,three_wheeler,Summer,0.486,0.192,7.74,43.0,50.0,0.335,28.09
2310,Chennai_Urban,three_wheeler,Winter,0.424,0.291,2.08,29.6,77.0,0.294,26.1
2311,Bengaluru_Urban,three_wheeler,Winter,0.368,0.105,9.1,20.2,105.0,0.268,24.86
2312,Chennai_Urban,car,Summer,0.372,0.275,9.05,32.4,44.0,0.303,33.16
2313,Delhi_South,three_wheeler,Summer,0.233,0.391,1.86,37.4,50.0,0.255,24.26
2314,Chennai_Urban,three_wheeler,Normal,0.501,0.334,3.45,31.9,55.0,0.331,27.89
2315,Delhi_South,two_wheeler,Normal,0.018,0.259,0.0,31.6,219.0,0.157,16.29
2316,Delhi_South,three_wheeler,Monsoon,0.367,0.127,45.17,30.9,50.0,0.416,31.98
2317,Delhi_South,car,Monsoon,0.261,0.352,137.34,28.1,50.0,0.649,53.93
2318,Chennai_Urban,three_wheeler,Normal,0.463,0.317,5.33,25.9,113.0,0.323,27.52
2319,Chennai_Urban,car,Monsoon,0.264,0.202,1.99,28.0,100.0,0.228,28.66
2320,Chennai_Urban,car,Winter,0.278,0.055,8.17,28.5,113.0,0.227,28.62
2321,Bengaluru_Urban,car,Normal,0.202,0.289,1.34,23.2,95.0,0.224,28.43
2322,Delhi_North,three_wheeler,Monsoon,0.21,0.53,41.75,35.9,50.0,0.436,32.93
2323,Bengaluru_Urban,three_wheeler,Winter,0.197,0.328,0.26,21.1,116.0,0.225,22.82
2324,Delhi_South,car,Winter,0.405,0.236,0.0,8.0,335.0,0.287,32.19
2325,Delhi_South,two_wheeler,Monsoon,0.239,0.508,24.87,33.5,50.0,0.373,24.91
2326,Bengaluru_Urban,two_wheeler,Winter,0.097,0.68,10.51,28.1,96.0,0.307,22.29
2327,Delhi_North,car,Winter,0.039,0.529,0.0,15.2,352.0,0.244,29.62
2328,Delhi_North,car,Monsoon,0.028,0.525,84.0,30.5,50.0,0.549,47.96
2329,Chennai_Urban,two_wheeler,Normal,0.292,0.143,20.42,29.0,60.0,0.298,21.92
2330,Bengaluru_Urban,car,Normal,0.118,0.673,7.72,20.3,56.0,0.301,33.05
2331,Chennai_Urban,three_wheeler,Summer,0.391,0.687,0.05,33.2,40.0,0.355,29.03
2332,Bengaluru_Urban,two_wheeler,Normal,0.306,0.31,6.05,26.8,58.0,0.278,21.13
2333,Bengaluru_Urban,three_wheeler,Summer,0.524,0.132,0.23,24.1,71.0,0.284,25.65
2334,Delhi_North,two_wheeler,Normal,0.097,0.178,0.0,30.5,150.0,0.164,16.58
2335,Chennai_Urban,car,Monsoon,0.103,0.389,56.93,27.2,103.0,0.436,41.19
2336,Delhi_South,three_wheeler,Summer,0.184,0.57,2.49,40.2,50.0,0.279,25.4
2337,Delhi_South,two_wheeler,Monsoon,0.247,0.21,52.44,32.6,50.0,0.426,27.03
2338,Delhi_South,car,Normal,0.256,0.087,0.0,23.1,179.0,0.194,26.67
2339,Bengaluru_Urban,car,Summer,0.157,0.354,0.81,23.7,73.0,0.221,28.26
2340,Bengaluru_Urban,two_wheeler,Normal,0.34,0.098,2.31,24.4,83.0,0.231,19.23
2341,Delhi_North,car,Normal,0.323,0.475,0.0,25.7,238.0,0.292,32.51
2342,Delhi_South,car,Summer,0.054,0.173,0.53,46.5,50.0,0.243,29.59
2343,Delhi_North,three_wheeler,Winter,0.409,0.347,0.0,6.0,467.0,0.376,30.03
2344,Delhi_North,three_wheeler,Summer,0.206,0.67,0.71,44.5,50.0,0.349,28.74
2345,Bengaluru_Urban,three_wheeler,Winter,0.127,0.223,21.73,25.8,82.0,0.27,24.94
2346,Delhi_North,car,Summer,0.209,0.189,0.34,43.6,50.0,0.234,29.04
2347,Bengaluru_Urban,two_wheeler,Winter,0.213,0.247,7.1,29.9,76.0,0.242,19.66
2348,Delhi_North,car,Summer,0.147,0.185,1.53,43.5,50.0,0.217,27.99
2349,Bengaluru_Urban,car,Winter,0.409,0.378,1.83,27.5,119.0,0.306,33.33
2350,Chennai_Urban,three_wheeler,Normal,0.582,0.501,5.7,29.0,111.0,0.398,31.09
2351,Delhi_South,car,Winter,0.155,0.287,0.0,8.1,312.0,0.21,27.59
2352,Delhi_South,two_wheeler,Monsoon,0.216,0.635,78.99,36.9,50.0,0.608,34.31
2353,Chennai_Urban,three_wheeler,Summer,0.354,0.315,1.98,25.4,111.0,0.277,25.3
2354,Chennai_Urban,car,Monsoon,0.286,0.301,35.6,27.7,51.0,0.389,38.31
2355,Bengaluru_Urban,three_wheeler,Summer,0.524,0.563,3.08,23.3,65.0,0.382,30.33
2356,Delhi_North,car,Winter,0.286,0.415,0.0,9.0,417.0,0.327,34.64
2357,Bengaluru_Urban,two_wheeler,Winter,0.655,0.372,9.65,25.1,136.0,0.41,26.38
2358,Bengaluru_Urban,car,Monsoon,0.467,0.408,37.89,25.3,111.0,0.473,43.4
2359,Delhi_North,three_wheeler,Monsoon,0.142,0.232,0.13,37.0,50.0,0.189,21.1
2360,Bengaluru_Urban,car,Normal,0.403,0.399,0.37,23.8,84.0,0.302,33.13
2361,Bengaluru_Urban,car,Winter,0.232,0.318,4.65,21.1,131.0,0.252,30.11
2362,Chennai_Urban,three_wheeler,Normal,0.249,0.664,6.94,29.2,84.0,0.335,28.1
2363,Delhi_South,car,Winter,0.206,0.566,0.0,18.8,288.0,0.275,31.5
2364,Chennai_Urban,two_wheeler,Winter,0.328,0.367,28.61,28.5,75.0,0.386,25.45
2365,Bengaluru_Urban,car,Normal,0.443,0.244,0.78,22.0,56.0,0.285,32.09
2366,Bengaluru_Urban,car,Winter,0.181,0.395,0.58,27.8,106.0,0.236,29.14
2367,Bengaluru_Urban,car,Summer,0.122,0.339,9.37,26.0,89.0,0.242,29.51
2368,Delhi_North,three_wheeler,Summer,0.287,0.334,0.03,42.0,50.0,0.254,24.2
2369,Chennai_Urban,two_wheeler,Summer,0.448,0.055,31.53,28.4,106.0,0.372,24.87
2370,Chennai_Urban,three_wheeler,Monsoon,0.123,0.337,28.27,28.8,82.0,0.317,27.24
2371,Delhi_South,three_wheeler,Winter,0.328,0.706,0.0,19.2,278.0,0.34,28.3
2372,Bengaluru_Urban,two_wheeler,Winter,0.139,0.29,17.47,23.5,148.0,0.27,20.79
2373,Chennai_Urban,three_wheeler,Normal,0.43,0.461,3.9,27.0,88.0,0.337,28.16
2374,Bengaluru_Urban,two_wheeler,Summer,0.378,0.061,8.48,20.5,135.0,0.259,20.38
2375,Delhi_North,car,Monsoon,0.479,0.838,11.23,34.8,50.0,0.456,42.36
2376,Delhi_North,three_wheeler,Winter,0.136,0.505,0.0,13.1,428.0,0.306,26.67
2377,Chennai_Urban,car,Winter,0.244,0.439,17.17,28.4,48.0,0.33,34.78
2378,Bengaluru_Urban,two_wheeler,Monsoon,0.55,0.164,26.88,23.2,55.0,0.405,26.22
2379,Bengaluru_Urban,three_wheeler,Normal,0.191,0.613,4.82,29.3,123.0,0.299,26.36
2380,Chennai_Urban,three_wheeler,Summer,0.612,0.016,0.24,31.9,67.0,0.288,25.8
2381,Bengaluru_Urban,car,Winter,0.156,0.123,1.66,26.0,128.0,0.178,25.68
2382,Delhi_North,three_wheeler,Winter,0.232,0.636,0.0,16.8,293.0,0.297,26.24
2383,Bengaluru_Urban,car,Normal,0.466,0.559,8.33,21.8,149.0,0.385,38.09
2384,Chennai_Urban,two_wheeler,Winter,0.199,0.469,1.35,28.3,113.0,0.259,20.35
2385,Delhi_South,two_wheeler,Summer,0.57,0.154,0.32,38.8,50.0,0.303,22.13
2386,Chennai_Urban,car,Winter,0.245,0.514,4.51,27.4,111.0,0.295,32.67
2387,Delhi_South,two_wheeler,Normal,0.285,0.433,0.0,31.7,184.0,0.272,20.88
2388,Delhi_North,car,Winter,0.636,0.362,0.0,12.8,340.0,0.383,37.99
2389,Chennai_Urban,car,Winter,0.299,0.257,2.15,30.8,107.0,0.25,29.98
2390,Delhi_South,three_wheeler,Monsoon,0.129,0.327,1.75,32.3,50.0,0.211,22.13
2391,Delhi_North,car,Summer,0.429,0.468,1.83,36.0,50.0,0.33,34.78
2392,Delhi_North,car,Monsoon,0.268,0.36,11.1,30.5,50.0,0.297,32.8
2393,Chennai_Urban,two_wheeler,Monsoon,0.095,0.391,63.53,30.8,74.0,0.461,28.44
2394,Chennai_Urban,two_wheeler,Summer,0.434,0.513,6.16,31.5,102.0,0.358,24.3
2395,Delhi_South,two_wheeler,Summer,0.57,0.417,0.63,43.9,50.0,0.395,25.78
2396,Delhi_South,car,Monsoon,0.06,0.17,35.68,34.6,50.0,0.295,32.69
2397,Bengaluru_Urban,two_wheeler,Normal,0.499,0.502,14.02,29.4,136.0,0.406,26.25
2398,Delhi_North,two_wheeler,Monsoon,0.095,0.362,54.57,28.4,50.0,0.419,26.77
2399,Chennai_Urban,two_wheeler,Summer,0.513,0.369,4.19,28.4,63.0,0.344,23.78
2400,Delhi_North,car,Monsoon,0.187,0.256,1.2,35.9,50.0,0.212,27.73
2401,Bengaluru_Urban,three_wheeler,Normal,0.012,0.279,3.3,24.3,62.0,0.173,20.29
2402,Delhi_South,three_wheeler,Normal,0.157,0.646,0.0,27.9,185.0,0.276,25.27
2403,Delhi_South,three_wheeler,Monsoon,0.1,0.271,3.55,35.2,50.0,0.198,21.52
2404,Delhi_South,car,Monsoon,0.59,0.519,97.54,29.1,50.0,0.771,61.26
2405,Chennai_Urban,car,Monsoon,0.729,0.345,67.23,31.1,42.0,0.657,54.4
2406,Chennai_Urban,car,Monsoon,0.447,0.679,6.76,28.8,117.0,0.397,38.82
2407,Delhi_North,car,Monsoon,0.175,0.075,71.72,37.0,50.0,0.454,42.26
2408,Delhi_North,car,Winter,0.52,0.162,0.0,16.0,463.0,0.37,37.19
2409,Chennai_Urban,three_wheeler,Normal,0.169,0.376,1.58,26.6,43.0,0.232,23.15
2410,Delhi_South,three_wheeler,Monsoon,0.318,0.282,30.76,34.3,50.0,0.375,29.99
2411,Delhi_South,two_wheeler,Summer,0.174,0.182,0.45,48.0,50.0,0.31,22.4
2412,Bengaluru_Urban,car,Normal,0.069,0.118,0.4,23.2,145.0,0.146,23.75
2413,Delhi_North,car,Summer,0.424,0.558,0.63,42.4,50.0,0.349,35.92
2414,Delhi_North,car,Winter,0.667,0.52,0.0,10.2,456.0,0.482,43.92
2415,Chennai_Urban,car,Summer,0.209,0.344,0.1,25.3,72.0,0.232,28.92
2416,Chennai_Urban,two_wheeler,Monsoon,0.206,0.571,10.42,31.4,53.0,0.318,22.71
2417,Delhi_South,car,Monsoon,0.301,0.326,12.54,34.2,50.0,0.306,33.34
2418,Delhi_North,two_wheeler,Winter,0.402,0.324,0.0,9.5,394.0,0.333,23.3
2419,Bengaluru_Urban,three_wheeler,Summer,0.203,0.25,5.26,26.8,117.0,0.232,23.13
2420,Bengaluru_Urban,two_wheeler,Summer,0.164,0.171,5.44,23.3,142.0,0.205,18.2
2421,Delhi_North,two_wheeler,Monsoon,0.22,0.082,39.9,35.6,50.0,0.342,23.68
2422,Bengaluru_Urban,car,Monsoon,0.499,0.422,24.9,25.5,141.0,0.434,41.03
2423,Delhi_South,car,Monsoon,0.464,0.313,28.4,36.1,50.0,0.416,39.93
2424,Delhi_North,car,Monsoon,0.116,0.26,76.58,28.6,50.0,0.493,44.59
2425,Delhi_North,two_wheeler,Summer,0.277,0.255,4.5,46.1,50.0,0.334,23.38
2426,Delhi_South,three_wheeler,Winter,0.133,0.6,0.0,10.8,359.0,0.289,25.88
2427,Bengaluru_Urban,car,Summer,0.531,0.429,27.85,20.4,121.0,0.457,42.39
2428,Chennai_Urban,three_wheeler,Monsoon,0.164,0.548,136.76,33.8,75.0,0.659,43.63
2429,Bengaluru_Urban,three_wheeler,Normal,0.345,0.762,5.9,20.6,132.0,0.38,30.22
2430,Delhi_South,three_wheeler,Winter,0.458,0.179,0.0,6.6,387.0,0.317,27.21
2431,Bengaluru_Urban,car,Winter,0.199,0.175,15.47,20.4,141.0,0.257,30.4
2432,Delhi_North,three_wheeler,Summer,0.278,0.405,4.55,39.9,50.0,0.283,25.56
2433,Chennai_Urban,three_wheeler,Summer,0.262,0.485,2.38,29.3,91.0,0.285,25.68
2434,Bengaluru_Urban,car,Normal,0.128,0.39,7.77,25.2,59.0,0.247,29.85
2435,Delhi_North,three_wheeler,Summer,0.092,0.324,7.2,40.6,50.0,0.221,22.62
2436,Delhi_North,three_wheeler,Normal,0.057,0.272,0.0,28.6,157.0,0.171,20.23
2437,Delhi_South,three_wheeler,Winter,0.371,0.443,0.0,19.5,341.0,0.32,27.37
2438,Delhi_South,car,Monsoon,0.316,0.162,38.95,35.3,50.0,0.383,37.97
2439,Bengaluru_Urban,car,Monsoon,0.439,0.413,18.37,21.7,75.0,0.388,38.28
2440,Delhi_North,two_wheeler,Summer,0.39,0.336,4.09,36.6,50.0,0.301,22.03
2441,Delhi_North,car,Monsoon,0.33,0.131,28.09,37.1,50.0,0.337,35.24
2442,Chennai_Urban,two_wheeler,Monsoon,0.298,0.198,13.97,29.7,104.0,0.285,21.4
2443,Delhi_South,car,Summer,0.304,0.401,0.88,45.3,50.0,0.34,35.43
2444,Chennai_Urban,car,Winter,0.184,0.402,1.91,28.8,83.0,0.243,29.6
2445,Delhi_South,car,Summer,0.352,0.39,1.15,46.3,50.0,0.373,37.4
2446,Delhi_North,three_wheeler,Summer,0.379,0.26,0.77,47.6,50.0,0.381,30.27
2447,Delhi_North,two_wheeler,Normal,0.362,0.54,0.0,25.2,235.0,0.317,22.67
2448,Chennai_Urban,three_wheeler,Winter,0.254,0.073,0.56,33.3,51.0,0.193,21.27
2449,Chennai_Urban,car,Summer,0.243,0.557,12.28,30.7,82.0,0.334,35.01
2450,Bengaluru_Urban,car,Summer,0.42,0.377,10.18,29.3,58.0,0.342,35.53
2451,Delhi_South,two_wheeler,Summer,0.507,0.229,3.8,44.7,50.0,0.368,24.7
2452,Bengaluru_Urban,car,Normal,0.652,0.078,19.83,27.4,96.0,0.391,38.43
2453,Delhi_North,two_wheeler,Summer,0.139,0.348,0.19,47.5,50.0,0.322,22.87
2454,Delhi_South,two_wheeler,Monsoon,0.279,0.311,53.42,28.4,50.0,0.46,28.39
2455,Delhi_North,three_wheeler,Summer,0.235,0.342,2.74,45.8,50.0,0.325,27.61
2456,Chennai_Urban,car,Summer,0.058,0.206,1.25,27.8,82.0,0.164,24.83
2457,Delhi_North,three_wheeler,Normal,0.388,0.343,0.0,29.7,172.0,0.285,25.67
2458,Delhi_South,two_wheeler,Monsoon,0.213,0.239,39.61,34.7,50.0,0.37,24.8
2459,Delhi_North,two_wheeler,Winter,0.572,0.325,0.0,14.2,424.0,0.399,25.95
2460,Delhi_North,car,Summer,0.247,0.51,0.01,38.1,50.0,0.276,31.56
2461,Delhi_South,car,Normal,0.615,0.195,0.0,25.1,172.0,0.323,34.4
2462,Delhi_North,car,Monsoon,0.238,0.2,3.09,33.3,50.0,0.224,28.42
2463,Delhi_North,three_wheeler,Summer,0.063,0.388,2.7,41.1,50.0,0.207,21.95
2464,Delhi_South,three_wheeler,Winter,0.174,0.512,0.0,17.9,404.0,0.306,26.71
2465,Delhi_South,three_wheeler,Monsoon,0.486,0.138,26.23,28.9,50.0,0.378,30.16
2466,Bengaluru_Urban,three_wheeler,Summer,0.233,0.505,0.66,29.5,104.0,0.274,25.13
2467,Bengaluru_Urban,two_wheeler,Winter,0.088,0.068,7.22,21.8,93.0,0.169,16.76
2468,Bengaluru_Urban,two_wheeler,Summer,0.223,0.302,11.14,23.9,89.0,0.272,20.88
2469,Bengaluru_Urban,three_wheeler,Monsoon,0.441,0.198,4.52,25.2,75.0,0.29,25.92
2470,Bengaluru_Urban,three_wheeler,Winter,0.69,0.38,3.13,27.9,100.0,0.396,30.99
